link,price,street,property_type,neighborhood,city,floor,rooms,area_sqm,price_per_sqrm,full_address,Lat,Long,Distance_To_Hub_Meters
https://www.yad2.co.il/realestate/item/f3r7myf2?opened-from=feed&component-type=main_feed&spot=standard&location=22&pagination=38,3250000.0,הרב ניסנבוים 11,דירה,קרית משה,ירושלים,7.0,4.0,80.0,40625.0,"הרב ניסנבוים 11, קרית משה, ירושלים",31.7893953,35.1986236,667.8453648491989
https://www.yad2.co.il/realestate/item/i55o9y1v?opened-from=feed&component-type=main_feed&spot=standard&location=35&pagination=38,2750000.0,"בית הכרם, רמת בית הכרם",דירה,בית הכרם,ירושלים,2.0,3.0,70.0,39285.71428571428,"בית הכרם, רמת בית הכרם, בית הכרם, ירושלים",31.7890696,35.175249,299.53329189518155
https://www.yad2.co.il/realestate/item/4mylcxqq?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=39,11200000.0,משה קול 17,גג/ פנטהאוז,בית הכרם,ירושלים,4.0,3.0,250.0,44800.0,"משה קול 17, בית הכרם, ירושלים",31.7745881,35.1875162,380.6064327720738
https://www.yad2.co.il/realestate/item/4h6ui6vg?opened-from=feed&component-type=main_feed&spot=standard&location=33&pagination=39,10500000.0,רקם,בית פרטי/ קוטג',מלחה,ירושלים,0.0,8.0,137.0,76642.33576642336,"רקם, מלחה, ירושלים",31.7532187,35.1884441,452.3181016585471
https://www.yad2.co.il/realestate/item/89v39lwv?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=40,2280000.0,אברהם שטרן 8,דירה,קרית היובל,ירושלים,4.0,3.0,62.0,36774.1935483871,"אברהם שטרן 8, קרית היובל, ירושלים",31.7565087,35.180417,163.17287667192994
https://www.yad2.co.il/realestate/item/gdhxjis2?opened-from=feed&component-type=main_feed&spot=standard&location=29&pagination=40,4550000.0,"מלחה, מנחת",דירת גן,מלחה,ירושלים,1.0,5.0,110.0,41363.63636363636,"מלחה, מנחת, מלחה, ירושלים",31.7477545,35.1882146,1018.2416507689865
https://www.yad2.co.il/realestate/item/23u7h1bx?opened-from=feed&component-type=main_feed&spot=standard&location=30&pagination=40,3290000.0,התאנה,דירת גן,גילה,ירושלים,1.0,5.0,155.0,21225.8064516129,"התאנה, גילה, ירושלים",31.7338891,35.190212,2553.3627743185443
https://www.yad2.co.il/realestate/item/ly7vwxhe?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=41,2200000.0,עולי הגרדום 53,דירה,ארמון הנציב,ירושלים,1.0,4.0,83.0,26506.024096385543,"עולי הגרדום 53, ארמון הנציב, ירושלים",31.7461633,35.239264,1014.6845765991944
https://www.yad2.co.il/realestate/item/0b135s52?opened-from=feed&component-type=main_feed&spot=standard&location=24&pagination=41,6100000.0,הארי טרומן 35,דירה,רמות,ירושלים,7.0,5.0,122.0,50000.0,"הארי טרומן 35, רמות, ירושלים",31.8164647,35.2082456,555.5040688613581
https://www.yad2.co.il/realestate/item/tchx5p0z?opened-from=feed&component-type=main_feed&spot=standard&location=28&pagination=41,3480000.0,התאנה,דירת גן,גילה,ירושלים,0.0,7.0,160.0,21750.0,"התאנה, גילה, ירושלים",31.7338891,35.190212,2553.3627743185443
https://www.yad2.co.il/realestate/item/v8xk27jq?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=42,1960000.0,התאנה 3,דירה,גילה,ירושלים,1.0,3.0,60.0,32666.666666666668,"התאנה 3, גילה, ירושלים",31.7338891,35.190212,2553.3627743185443
https://www.yad2.co.il/realestate/item/bqd2nk2x?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=42,6480000.0,"שח""ל 45",דירת גן,גבעת מרדכי,ירושלים,1.0,5.0,269.0,24089.21933085502,"שח""ל 45, גבעת מרדכי, ירושלים",31.7625351,35.1961527,962.5951803786537
https://www.yad2.co.il/realestate/item/uqabioe1?opened-from=feed&component-type=main_feed&spot=standard&location=32&pagination=42,2990000.0,הנרייטה סולד,דירה,קרית היובל,ירושלים,13.0,3.0,84.0,35595.23809523809,"הנרייטה סולד, קרית היובל, ירושלים",31.7598928,35.1686984,310.72417947682794
https://www.yad2.co.il/realestate/item/2lxgt809?opened-from=feed&component-type=main_feed&spot=standard&location=3&pagination=43,1550000.0,גולומב 23,דיור מוגן,קרית היובל,ירושלים,12.0,2.0,60.0,25833.333333333332,"גולומב 23, קרית היובל, ירושלים",31.7594144,35.1791814,65.4617487068015
https://www.yad2.co.il/realestate/item/sxe1u7h7?opened-from=feed&component-type=main_feed&spot=standard&location=28&pagination=43,3250000.0,שושנה פוליאקוב,דירה,ירושלים,ירושלים,4.0,3.0,80.0,40625.0,"שושנה פוליאקוב, ירושלים, ירושלים",31.7843497,35.1953462,345.18109871443176
https://www.yad2.co.il/realestate/item/oxkwbto3?opened-from=feed&component-type=main_feed&spot=standard&location=33&pagination=43,5500000.0,הבנאי,דירה,בית הכרם,ירושלים,3.0,4.0,132.0,41666.666666666664,"הבנאי, בית הכרם, ירושלים",31.776293,35.1920992,759.5749657408854
https://www.yad2.co.il/realestate/item/kqh8s8jf?opened-from=feed&component-type=main_feed&spot=standard&location=36&pagination=43,4900000.0,אביזוהר,דירה,בית הכרם,ירושלים,2.0,5.0,115.0,42608.69565217391,"אביזוהר, בית הכרם, ירושלים",31.7748114,35.1872315,400.6658608835241
https://www.yad2.co.il/realestate/item/sxe1u7h7?opened-from=feed&component-type=main_feed&spot=standard&location=26&pagination=44,3250000.0,שושנה פוליאקוב,דירה,ירושלים,ירושלים,4.0,3.0,80.0,40625.0,"שושנה פוליאקוב, ירושלים, ירושלים",31.7843497,35.1953462,345.18109871443176
https://www.yad2.co.il/realestate/item/oxkwbto3?opened-from=feed&component-type=main_feed&spot=standard&location=31&pagination=44,5500000.0,הבנאי,דירה,בית הכרם,ירושלים,3.0,4.0,132.0,41666.666666666664,"הבנאי, בית הכרם, ירושלים",31.776293,35.1920992,759.5749657408854
https://www.yad2.co.il/realestate/item/kqh8s8jf?opened-from=feed&component-type=main_feed&spot=standard&location=34&pagination=44,4900000.0,אביזוהר,דירה,בית הכרם,ירושלים,2.0,5.0,115.0,42608.69565217391,"אביזוהר, בית הכרם, ירושלים",31.7748114,35.1872315,400.6658608835241
https://www.yad2.co.il/realestate/item/zaov7txx?opened-from=feed&component-type=main_feed&spot=standard&location=27&pagination=45,3380000.0,הקונגרס הציוני,דירה,ירושלים,ירושלים,8.0,4.0,90.0,37555.555555555555,"הקונגרס הציוני, ירושלים, ירושלים",31.8178957,35.1937084,1903.8878919981462
https://www.yad2.co.il/realestate/item/kp6lovq9?opened-from=feed&component-type=main_feed&spot=standard&location=33&pagination=46,3695000.0,אברהם פררה,דירה,הולילנד,ירושלים,7.0,4.0,110.0,33590.90909090909,"אברהם פררה, הולילנד, ירושלים",31.7568163,35.189327,310.4284315824965
https://www.yad2.co.il/realestate/item/uajaosqb?opened-from=feed&component-type=main_feed&spot=standard&location=39&pagination=46,2390000.0,בוליביה 4,דירה,קרית היובל,ירושלים,4.0,3.0,75.0,31866.666666666668,"בוליביה 4, קרית היובל, ירושלים",31.7570373,35.1796613,193.8131011236053
https://www.yad2.co.il/realestate/item/9a0axu4z?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=47,1950000.0,האחות יהודית 236,דירה,גילה,ירושלים,2.0,3.0,60.0,32500.0,"האחות יהודית 236, גילה, ירושלים",31.7287438,35.1925161,3160.3404338038486
https://www.yad2.co.il/realestate/item/uajaosqb?opened-from=feed&component-type=main_feed&spot=standard&location=24&pagination=47,2390000.0,בוליביה 4,דירה,קרית היובל,ירושלים,4.0,3.0,75.0,31866.666666666668,"בוליביה 4, קרית היובל, ירושלים",31.7570373,35.1796613,193.8131011236053
https://www.yad2.co.il/realestate/item/2qs2vn65?opened-from=feed&component-type=main_feed&spot=standard&location=26&pagination=47,2540000.0,הנורית,דירה,עיר גנים,ירושלים,4.0,4.0,85.0,29882.352941176472,"הנורית, עיר גנים, ירושלים",31.752691,35.1720506,1023.7455049230215
https://www.yad2.co.il/realestate/item/yi3m2ytt?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=48,1950000.0,אדם 1,דירה,ארמון הנציב,ירושלים,1.0,4.0,55.0,35454.545454545456,"אדם 1, ארמון הנציב, ירושלים",31.7515158,35.2308073,787.3428460398558
https://www.yad2.co.il/realestate/item/qakg397q?opened-from=feed&component-type=main_feed&spot=standard&location=23&pagination=48,2640000.0,הבבא סאלי 12,דירה,חומת שמואל,ירושלים,5.0,4.0,100.0,26400.0,"הבבא סאלי 12, חומת שמואל, ירושלים",31.7215511,35.2287101,1739.4206907543983
https://www.yad2.co.il/realestate/item/ky4ruwep?opened-from=feed&component-type=main_feed&spot=standard&location=34&pagination=48,3800000.0,גדעון,דירה,בקעה,ירושלים,3.0,4.0,85.0,44705.882352941175,"גדעון, בקעה, ירושלים",31.760182,35.2197406,169.03326780435276
https://www.yad2.co.il/realestate/item/yjht33u6?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=49,2420000.0,מבוא הצרי 6,דירה,גילה,ירושלים,2.0,4.0,80.0,30250.0,"מבוא הצרי 6, גילה, ירושלים",31.7331287,35.2015045,3004.806661778818
https://www.yad2.co.il/realestate/item/ogkj6gut?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=49,3800000.0,חיים תורן 37,דירת גן,פסגת זאב,ירושלים,0.0,6.0,260.0,14615.384615384615,"חיים תורן 37, פסגת זאב, ירושלים",31.820952,35.2442359,660.4915645876245
https://www.yad2.co.il/realestate/item/apcjyni2?opened-from=feed&component-type=main_feed&spot=standard&location=6&pagination=50,3900000.0,דוד אלרואי 5,דירה,קטמון הישנה,ירושלים,6.0,3.0,70.0,55714.28571428572,"דוד אלרואי 5, קטמון הישנה, ירושלים",31.7648897,35.2148352,189.2820861585384
https://www.yad2.co.il/realestate/item/0vuyorbn?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=50,4050000.0,ארתור הנטקה 68,דירה,קרית היובל,ירושלים,9.0,4.0,119.0,34033.61344537815,"ארתור הנטקה 68, קרית היובל, ירושלים",31.7651368,35.173227,118.73784484002483
https://www.yad2.co.il/realestate/item/vr66o3mm?opened-from=feed&component-type=main_feed&spot=standard&location=39&pagination=50,3250000.0,"בית הכרם, רמת בית הכרם",דירה,בית הכרם,ירושלים,4.0,4.0,124.0,26209.677419354837,"בית הכרם, רמת בית הכרם, בית הכרם, ירושלים",31.7890696,35.175249,299.53329189518155
https://www.yad2.co.il/realestate/item/3cnptsp4?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=51,1460000.0,גולומב 23,דירה,קרית היובל,ירושלים,8.0,2.0,40.0,36500.0,"גולומב 23, קרית היובל, ירושלים",31.7594144,35.1791814,65.4617487068015
https://www.yad2.co.il/realestate/item/nnjer4vb?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=51,1800000.0,גולומב 23,דירה,קרית היובל,ירושלים,5.0,3.0,53.0,33962.264150943396,"גולומב 23, קרית היובל, ירושלים",31.7594144,35.1791814,65.4617487068015
https://www.yad2.co.il/realestate/item/0veogc51?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=51,2620000.0,גולומב 23,דירה,קרית היובל,ירושלים,14.0,3.0,57.0,45964.91228070176,"גולומב 23, קרית היובל, ירושלים",31.7594144,35.1791814,65.4617487068015
https://www.yad2.co.il/realestate/item/ddiqqguy?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=51,2400000.0,משה רחמילביץ' 150,דירה,פסגת זאב,ירושלים,2.0,3.0,88.0,27272.727272727272,"משה רחמילביץ' 150, פסגת זאב, ירושלים",31.8192469,35.2531436,1104.3058130820143
https://www.yad2.co.il/realestate/item/s6x3q7p5?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=51,3700000.0,אהרון אשכולי 124,גג/ פנטהאוז,רמות,ירושלים,2.0,7.0,160.0,23125.0,"אהרון אשכולי 124, רמות, ירושלים",31.8109984,35.1949672,1748.312470906455
https://www.yad2.co.il/realestate/item/vr66o3mm?opened-from=feed&component-type=main_feed&spot=standard&location=21&pagination=51,3250000.0,"בית הכרם, רמת בית הכרם",דירה,בית הכרם,ירושלים,4.0,4.0,124.0,26209.677419354837,"בית הכרם, רמת בית הכרם, בית הכרם, ירושלים",31.7890696,35.175249,299.53329189518155
https://www.yad2.co.il/realestate/item/i47vd77j?opened-from=feed&component-type=main_feed&spot=standard&location=27&pagination=51,4450000.0,"בית הכרם, רמת בית הכרם",דירה,בית הכרם,ירושלים,1.0,4.0,103.0,43203.88349514563,"בית הכרם, רמת בית הכרם, בית הכרם, ירושלים",31.7890696,35.175249,299.53329189518155
https://www.yad2.co.il/realestate/item/knsyk05c?opened-from=feed&component-type=main_feed&spot=standard&location=33&pagination=52,2080000.0,"ארמון הנציב, תלפיות מזרח",דירה,ארמון הנציב,ירושלים,2.0,4.0,80.0,26000.0,"ארמון הנציב, תלפיות מזרח, ארמון הנציב, ירושלים",31.7545149,35.2355571,1027.7186132445345
https://www.yad2.co.il/realestate/item/uymnhvly?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=54,3400000.0,ברכת אברהם 20,דירה,רמת שלמה,ירושלים,1.0,4.0,100.0,34000.0,"ברכת אברהם 20, רמת שלמה, ירושלים",31.8120638,35.216967,74.06697836647085
https://www.yad2.co.il/realestate/item/xywora6v?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=54,3700000.0,זאב חקלאי 4,דירה,בית וגן,ירושלים,1.0,4.0,125.0,29600.0,"זאב חקלאי 4, בית וגן, ירושלים",31.7725739,35.1844687,257.74207290574594
https://www.yad2.co.il/realestate/item/jckxfft6?opened-from=feed&component-type=main_feed&spot=standard&location=24&pagination=54,3780000.0,הארזים,דירה,בית הכרם,ירושלים,0.0,3.0,82.0,46097.560975609755,"הארזים, בית הכרם, ירושלים",31.7802453,35.1878617,546.3379008592451
https://www.yad2.co.il/realestate/item/g5t4skd1?opened-from=feed&component-type=main_feed&spot=standard&location=29&pagination=55,2100000.0,גולומב 23,דירה,קרית היובל,ירושלים,2.0,3.0,55.0,38181.818181818184,"גולומב 23, קרית היובל, ירושלים",31.7594144,35.1791814,65.4617487068015
https://www.yad2.co.il/realestate/item/fu91vedr?opened-from=feed&component-type=main_feed&spot=standard&location=30&pagination=55,3100000.0,משה קול 20,דירה,בית הכרם,ירושלים,1.0,3.0,70.0,44285.71428571428,"משה קול 20, בית הכרם, ירושלים",31.7745881,35.1875162,380.6064327720738
https://www.yad2.co.il/realestate/item/yfhk6y24?opened-from=feed&component-type=main_feed&spot=standard&location=3&pagination=56,4390000.0,הרב אליעזר ברגמן 16,דירה,בית וגן,ירושלים,4.0,4.0,110.0,39909.09090909091,"הרב אליעזר ברגמן 16, בית וגן, ירושלים",31.7693585,35.1818786,91.53874505622622
https://www.yad2.co.il/realestate/item/sdnr3jk4?opened-from=feed&component-type=main_feed&spot=standard&location=38&pagination=56,2070000.0,שלמה,דירה,פסגת זאב,ירושלים,1.0,3.0,66.0,31363.636363636364,"שלמה, פסגת זאב, ירושלים",31.8218746,35.2450798,548.057541234325
